CustomerID,gasto_total,num_transacciones,ticket_promedio_cliente,rank,row_number
16444,654.67,84,7.79,2217,2217
14651,654.6,102,6.42,2218,2218
17398,653.38,38,17.19,2219,2219
18151,653.35,38,17.19,2220,2220
13496,653.33,35,18.67,2221,2221
15205,653.24,37,17.66,2222,2222
14044,652.82,209,3.12,2223,2223
14548,652.8,4,163.2,2224,2224
17523,652.74,33,19.78,2225,2225
14034,651.82,89,7.32,2226,2226
16734,650.51,53,12.27,2227,2227
16469,650.43,182,3.57,2228,2228
15571,650.43,57,11.41,2228,2229
16969,650.41,42,15.49,2230,2230
17373,646.92,57,11.35,2231,2231
12589,646.68,35,18.48,2232,2232
15651,646.3,32,20.2,2233,2233
17545,645.96,145,4.45,2234,2234
14855,645.65,20,32.28,2235,2235
12719,644.95,39,16.54,2236,2236
17312,644.3,14,46.02,2237,2237
16431,642.81,83,7.74,2238,2238
14020,642.8,39,16.48,2239,2239
13034,642.77,37,17.37,2240,2240
15384,642.41,41,15.67,2241,2241
17046,642.02,22,29.18,2242,2242
15297,641.94,39,16.46,2243,2243
12365,641.38,22,29.15,2244,2244
12624,641.13,38,16.87,2245,2245
13417,640.83,28,22.89,2246,2246
13318,640.76,20,32.04,2247,2247
12631,640.5,31,20.66,2248,2248
14301,640.14,13,49.24,2249,2249
15919,639.89,143,4.47,2250,2250
17515,639.02,87,7.35,2251,2251
18160,638.06,39,16.36,2252,2252
14754,638.05,41,15.56,2253,2253
14664,637.89,99,6.44,2254,2254
14128,637.5,46,13.86,2255,2255
14481,636.51,30,21.22,2256,2256
15829,636.14,51,12.47,2257,2257
15773,635.68,10,63.57,2258,2258
14000,635.66,15,42.38,2259,2259
16139,635.41,31,20.5,2260,2260
17985,634.95,23,27.61,2261,2261
13892,632.97,27,23.44,2262,2262
14220,632.4,21,30.11,2263,2263
16306,632.27,41,15.42,2264,2264
18183,632.07,37,17.08,2265,2265
13822,632.0,96,6.58,2266,2266
14021,631.9,22,28.72,2267,2267
15244,631.57,34,18.58,2268,2268
13539,631.34,37,17.06,2269,2269
17990,630.84,29,21.75,2270,2270
13046,629.31,35,17.98,2271,2271
13525,628.78,6,104.8,2272,2272
14687,628.38,15,41.89,2273,2273
16022,628.28,76,8.27,2274,2274
15028,627.13,48,13.07,2275,2275
13546,626.99,98,6.4,2276,2276
15402,626.77,42,14.92,2277,2277
14036,626.65,38,16.49,2278,2278
13914,626.45,33,18.98,2279,2279
14382,626.07,131,4.78,2280,2280
16750,623.93,95,6.57,2281,2281
16718,623.75,45,13.86,2282,2282
12649,623.51,31,20.11,2283,2283
15147,623.5,28,22.27,2284,2284
13368,623.4,29,21.5,2285,2285
15258,623.16,34,18.33,2286,2286
17499,622.88,40,15.57,2287,2287
15182,622.85,29,21.48,2288,2288
17460,622.43,29,21.46,2289,2289
15768,621.83,27,23.03,2290,2290
18217,621.75,31,20.06,2291,2291
16915,621.68,57,10.91,2292,2292
17640,621.66,5,124.33,2293,2293
14152,621.29,49,12.68,2294,2294
13402,621.23,39,15.93,2295,2295
16141,620.4,30,20.68,2296,2296
12667,620.13,33,18.79,2297,2297
14529,620.04,229,2.71,2298,2298
13493,618.63,8,77.33,2299,2299
16613,618.59,30,20.62,2300,2300
13145,618.52,6,103.09,2301,2301
12596,618.27,27,22.9,2302,2302
16134,618.09,35,17.66,2303,2303
13301,618.09,81,7.63,2303,2304
14593,617.99,152,4.07,2305,2305
14377,617.05,11,56.1,2306,2306
16442,616.79,174,3.54,2307,2307
16311,616.26,37,16.66,2308,2308
14905,616.15,17,36.24,2309,2309
16005,615.39,218,2.82,2310,2310
15275,615.14,41,15.0,2311,2311
16566,614.66,18,34.15,2312,2312
16116,612.78,34,18.02,2313,2313
12513,612.29,35,17.49,2314,2314
18149,612.08,16,38.25,2315,2315
15232,612.06,31,19.74,2316,2316
15645,612.01,52,11.77,2317,2317
16109,611.88,18,33.99,2318,2318
16763,611.85,23,26.6,2319,2319
13731,610.59,38,16.07,2320,2320
12673,610.52,42,14.54,2321,2321
15795,610.01,42,14.52,2322,2322
13357,609.95,90,6.78,2323,2323
14636,609.85,28,21.78,2324,2324
13933,608.79,23,26.47,2325,2325
12933,607.53,106,5.73,2326,2326
15573,607.45,104,5.84,2327,2327
17119,606.91,35,17.34,2328,2328
14710,606.13,139,4.36,2329,2329
17849,605.8,26,23.3,2330,2330
14133,605.64,28,21.63,2331,2331
13888,605.63,40,15.14,2332,2332
17507,605.58,88,6.88,2333,2333
13233,605.12,43,14.07,2334,2334
14323,605.06,36,16.81,2335,2335
13558,605.06,175,3.46,2335,2336
14675,604.75,102,5.93,2337,2337
17664,604.64,43,14.06,2338,2338
12944,604.51,30,20.15,2339,2339
16732,603.75,28,21.56,2340,2340
12556,603.71,121,4.99,2341,2341
12707,603.42,33,18.29,2342,2342
17259,603.37,124,4.87,2343,2343
15366,602.51,44,13.69,2344,2344
17890,602.09,94,6.41,2345,2345
12654,601.98,38,15.84,2346,2346
14609,601.56,4,150.39,2347,2347
16654,601.27,29,20.73,2348,2348
12420,600.39,29,20.7,2349,2349
18211,600.07,42,14.29,2350,2350
13243,600.07,58,10.35,2350,2351
12872,599.97,66,9.09,2352,2352
12521,599.68,38,15.78,2353,2353
14965,599.0,83,7.22,2354,2354
17420,598.83,30,19.96,2355,2355
14467,598.76,90,6.65,2356,2356
15720,598.73,128,4.68,2357,2357
13311,598.57,26,23.02,2358,2358
13959,598.2,92,6.5,2359,2359
16298,598.2,27,22.16,2359,2360
14108,597.91,34,17.59,2361,2361
17864,597.5,102,5.86,2362,2362
16788,597.48,155,3.85,2363,2363
14645,597.09,30,19.9,2364,2364
15381,596.85,8,74.61,2365,2365
18246,596.1,4,149.03,2366,2366
17658,595.42,19,31.34,2367,2367
14284,595.25,32,18.6,2368,2368
16325,594.24,18,33.01,2369,2369
15442,594.0,2,297.0,2370,2370
12917,594.0,2,297.0,2370,2371
16535,593.75,31,19.15,2372,2372
18232,592.97,37,16.03,2373,2373
16203,592.9,35,16.94,2374,2374
14692,591.55,68,8.7,2375,2375
13276,590.93,30,19.7,2376,2376
13270,590.0,1,590.0,2377,2377
13452,590.0,2,295.0,2377,2378
14882,589.7,11,53.61,2379,2379
18123,589.44,36,16.37,2380,2380
16723,589.15,43,13.7,2381,2381
16838,588.85,25,23.55,2382,2382
14338,588.22,31,18.97,2383,2383
15624,588.13,34,17.3,2384,2384
17351,587.15,27,21.75,2385,2385
17014,586.33,74,7.92,2386,2386
17360,585.79,132,4.44,2387,2387
12384,585.27,27,21.68,2388,2388
15222,585.0,5,117.0,2389,2389
16384,584.5,33,17.71,2390,2390
16072,584.32,23,25.41,2391,2391
14023,584.07,31,18.84,2392,2392
13557,584.06,34,17.18,2393,2393
15762,583.75,37,15.78,2394,2394
12426,582.73,30,19.42,2395,2395
13427,582.6,29,20.09,2396,2396
17970,582.59,31,18.79,2397,2397
12695,582.1,27,21.56,2398,2398
18095,580.05,21,27.62,2399,2399
16906,579.77,93,6.23,2400,2400
17142,579.0,15,38.6,2401,2401
13292,578.94,31,18.68,2402,2402
17540,578.9,25,23.16,2403,2403
12601,577.06,28,20.61,2404,2404
14176,576.9,31,18.61,2405,2405
16916,576.26,143,4.03,2406,2406
15830,576.0,39,14.77,2407,2407
15550,575.63,61,9.44,2408,2408
16345,575.41,38,15.14,2409,2409
13487,575.4,34,16.92,2410,2410
14167,574.84,52,11.05,2411,2411
14400,574.7,25,22.99,2412,2412
12784,574.42,59,9.74,2413,2413
15339,574.07,86,6.68,2414,2414
15303,574.02,31,18.52,2415,2415
12879,573.22,10,57.32,2416,2416
15415,572.81,48,11.93,2417,2417
13379,572.56,97,5.9,2418,2418
13405,572.45,27,21.2,2419,2419
12816,572.2,29,19.73,2420,2420
13816,571.67,28,20.42,2421,2421
17616,571.2,3,190.4,2422,2422
15821,570.96,62,9.21,2423,2423
15315,570.5,37,15.42,2424,2424
14592,570.46,164,3.48,2425,2425
16667,570.13,53,10.76,2426,2426
13939,568.55,45,12.63,2427,2427
13321,567.36,11,51.58,2428,2428
17897,566.6,114,4.97,2429,2429
18150,566.58,37,15.31,2430,2430
16278,566.38,23,24.63,2431,2431
13894,564.62,27,20.91,2432,2432
15344,563.94,26,21.69,2433,2433
16933,563.23,44,12.8,2434,2434
14753,563.15,30,18.77,2435,2435
17265,562.9,127,4.43,2436,2436
12414,562.41,18,31.25,2437,2437
12559,561.71,21,26.75,2438,2438
13946,561.57,11,51.05,2439,2439
15655,560.67,34,16.49,2440,2440
13044,560.47,33,16.98,2441,2441
14273,559.97,29,19.31,2442,2442
16275,559.87,33,16.97,2443,2443
18043,559.51,121,4.62,2444,2444
14177,559.41,42,13.32,2445,2445
12866,559.12,26,21.5,2446,2446
17503,558.96,38,14.71,2447,2447
12987,558.7,28,19.95,2448,2448
13800,558.32,33,16.92,2449,2449
13260,557.62,8,69.7,2450,2450
17955,557.3,19,29.33,2451,2451
17295,556.95,69,8.07,2452,2452
16385,555.89,59,9.42,2453,2453
14805,554.65,47,11.8,2454,2454
14891,554.38,33,16.8,2455,2455
14618,553.44,16,34.59,2456,2456
15068,553.36,104,5.32,2457,2457
12363,552.0,23,24.0,2458,2458
17674,551.04,27,20.41,2459,2459
17291,550.8,1,550.8,2460,2460
17235,550.06,29,18.97,2461,2461
12390,549.84,32,17.18,2462,2462
16340,549.07,153,3.59,2463,2463
16536,548.97,55,9.98,2464,2464
16031,548.94,100,5.49,2465,2465
14474,547.66,29,18.88,2466,2466
16811,547.07,28,19.54,2467,2467
17637,547.06,35,15.63,2468,2468
16211,547.02,23,23.78,2469,2469
17520,546.81,30,18.23,2470,2470
12743,546.43,134,4.08,2471,2471
14997,546.2,26,21.01,2472,2472
17806,546.04,43,12.7,2473,2473
12793,545.48,24,22.73,2474,2474
16475,544.3,28,19.44,2475,2475
13617,544.18,44,12.37,2476,2476
13390,544.08,13,41.85,2477,2477
16927,543.05,6,90.51,2478,2478
13278,542.73,46,11.8,2479,2479
16230,542.03,35,15.49,2480,2480
17447,541.53,36,15.04,2481,2481
17557,541.46,34,15.93,2482,2482
13874,540.45,18,30.03,2483,2483
13812,539.0,36,14.97,2484,2484
14496,538.81,19,28.36,2485,2485
15452,538.73,58,9.29,2486,2486
15469,538.55,24,22.44,2487,2487
15539,538.46,41,13.13,2488,2488
17062,538.37,70,7.69,2489,2489
17345,537.74,87,6.18,2490,2490
14539,537.48,32,16.8,2491,2491
16206,537.06,63,8.52,2492,2492
15043,537.0,3,179.0,2493,2493
16804,536.99,60,8.95,2494,2494
16233,536.68,22,24.39,2495,2495
15535,536.4,75,7.15,2496,2496
16142,535.34,37,14.47,2497,2497
12988,535.32,92,5.82,2498,2498
13000,534.85,31,17.25,2499,2499
13385,534.57,35,15.27,2500,2500
17443,534.24,1,534.24,2501,2501
13434,534.24,10,53.42,2501,2502
13217,533.98,4,133.5,2503,2503
15433,533.3,41,13.01,2504,2504
15756,532.96,192,2.78,2505,2505
15825,532.94,20,26.65,2506,2506
16706,531.35,123,4.32,2507,2507
14265,530.18,31,17.1,2508,2508
18159,530.15,23,23.05,2509,2509
14002,529.73,47,11.27,2510,2510
14463,529.62,6,88.27,2511,2511
16185,529.41,31,17.08,2512,2512
17631,528.33,39,13.55,2513,2513
16602,528.08,29,18.21,2514,2514
12479,527.2,31,17.01,2515,2515
17623,527.05,33,15.97,2516,2516
18252,526.67,98,5.37,2517,2517
16892,525.54,99,5.31,2518,2518
17290,525.24,102,5.15,2519,2519
17429,524.92,39,13.46,2520,2520
15467,524.88,52,10.09,2521,2521
15891,524.52,62,8.46,2522,2522
13721,524.14,28,18.72,2523,2523
17329,523.11,33,15.85,2524,2524
18017,523.0,3,174.33,2525,2525
17712,522.91,29,18.03,2526,2526
14871,522.38,98,5.33,2527,2527
12863,521.2,5,104.24,2528,2528
15149,520.8,23,22.64,2529,2529
14873,519.68,28,18.56,2530,2530
12571,519.61,34,15.28,2531,2531
13643,519.44,28,18.55,2532,2532
16955,518.67,25,20.75,2533,2533
16650,518.42,24,21.6,2534,2534
15030,518.28,7,74.04,2535,2535
16135,517.55,21,24.65,2536,2536
17454,517.53,61,8.48,2537,2537
18205,517.36,32,16.17,2538,2538
13043,516.42,13,39.72,2539,2539
15882,516.36,23,22.45,2540,2540
15809,515.77,35,14.74,2541,2541
12811,514.85,31,16.61,2542,2542
15246,514.15,33,15.58,2543,2543
13005,513.7,26,19.76,2544,2544
17513,513.2,6,85.53,2545,2545
17805,512.31,10,51.23,2546,2546
17480,511.82,29,17.65,2547,2547
12582,511.36,22,23.24,2548,2548
14851,511.35,28,18.26,2549,2549
16561,511.12,31,16.49,2550,2550
15406,510.71,53,9.64,2551,2551
12904,509.58,72,7.08,2552,2552
12436,509.01,16,31.81,2553,2553
16898,508.81,162,3.14,2554,2554
17391,508.8,3,169.6,2555,2555
15417,508.8,28,18.17,2555,2556
14317,508.58,24,21.19,2557,2557
17958,508.46,7,72.64,2558,2558
17415,507.84,14,36.27,2559,2559
14158,507.66,41,12.38,2560,2560
14820,507.29,29,17.49,2561,2561
15721,507.08,91,5.57,2562,2562
16960,507.05,101,5.02,2563,2563
13885,506.8,28,18.1,2564,2564
16614,506.19,26,19.47,2565,2565
14014,505.18,39,12.95,2566,2566
15081,504.8,33,15.3,2567,2567
12991,503.76,31,16.25,2568,2568
17630,503.6,26,19.37,2569,2569
16863,502.8,26,19.34,2570,2570
15006,502.09,144,3.49,2571,2571
13865,501.56,30,16.72,2572,2572
15881,501.39,29,17.29,2573,2573
13116,501.14,30,16.7,2574,2574
13247,501.12,25,20.04,2575,2575
16616,500.42,33,15.16,2576,2576
15389,500.0,1,500.0,2577,2577
14958,499.68,42,11.9,2578,2578
14077,499.42,42,11.89,2579,2579
15193,499.32,19,26.28,2580,2580
14681,498.95,7,71.28,2581,2581
16488,498.8,29,17.2,2582,2582
15142,498.74,26,19.18,2583,2583
17053,498.48,13,38.34,2584,2584
17298,498.42,30,16.61,2585,2585
16820,497.61,26,19.14,2586,2586
17495,497.56,27,18.43,2587,2587
16368,497.43,76,6.55,2588,2588
15300,496.44,28,17.73,2589,2589
15018,496.21,31,16.01,2590,2590
17374,495.77,28,17.71,2591,2591
15448,494.64,28,17.67,2592,2592
16352,494.44,28,17.66,2593,2593
17333,494.25,28,17.65,2594,2594
12763,494.08,18,27.45,2595,2595
15877,493.28,129,3.82,2596,2596
13176,492.84,72,6.85,2597,2597
14270,492.65,29,16.99,2598,2598
15507,492.36,46,10.7,2599,2599
13732,491.86,33,14.9,2600,2600
14236,490.86,15,32.72,2601,2601
15000,490.52,77,6.37,2602,2602
14416,490.22,14,35.02,2603,2603
18074,489.6,13,37.66,2604,2604
12809,489.31,25,19.57,2605,2605
17361,488.2,29,16.83,2606,2606
14396,487.99,73,6.68,2607,2607
15165,487.75,27,18.06,2608,2608
16643,487.51,27,18.06,2609,2609
13338,487.02,19,25.63,2610,2610
13675,486.82,25,19.47,2611,2611
17453,486.72,19,25.62,2612,2612
15287,486.69,20,24.33,2613,2613
13153,486.22,15,32.41,2614,2614
12639,486.1,22,22.1,2615,2615
15109,484.95,28,17.32,2616,2616
16999,484.82,23,21.08,2617,2617
16504,484.38,86,5.63,2618,2618
16518,484.32,40,12.11,2619,2619
14130,483.86,67,7.22,2620,2620
13531,483.8,22,21.99,2621,2621
12808,483.65,28,17.27,2622,2622
14147,483.4,5,96.68,2623,2623
17555,483.26,106,4.56,2624,2624
14450,483.25,40,12.08,2625,2625
16603,482.47,34,14.19,2626,2626
17950,482.2,71,6.79,2627,2627
12504,482.05,9,53.56,2628,2628
16693,482.01,60,8.03,2629,2629
18216,481.75,26,18.53,2630,2630
15091,480.71,30,16.02,2631,2631
16812,479.35,15,31.96,2632,2632
16008,478.78,33,14.51,2633,2633
15589,478.53,29,16.5,2634,2634
16768,478.09,54,8.85,2635,2635
12644,477.91,31,15.42,2636,2636
13092,477.83,25,19.11,2637,2637
14320,477.79,31,15.41,2638,2638
12447,476.49,26,18.33,2639,2639
18176,476.35,30,15.88,2640,2640
14853,475.8,9,52.87,2641,2641
14497,475.37,29,16.39,2642,2642
15780,475.28,29,16.39,2643,2643
15349,473.81,72,6.58,2644,2644
15557,473.65,20,23.68,2645,2645
16374,473.03,111,4.26,2646,2646
14013,473.02,34,13.91,2647,2647
16038,471.78,26,18.15,2648,2648
17964,471.7,104,4.54,2649,2649
16885,471.51,101,4.67,2650,2650
13066,470.8,48,9.81,2651,2651
15963,470.76,28,16.81,2652,2652
14431,470.36,17,27.67,2653,2653
15471,469.48,77,6.1,2654,2654
15026,469.0,61,7.69,2655,2655
14896,468.77,43,10.9,2656,2656
13171,468.41,46,10.18,2657,2657
14335,468.26,63,7.43,2658,2658
14029,467.66,15,31.18,2659,2659
15468,467.51,24,19.48,2660,2660
13579,467.04,23,20.31,2661,2661
14205,466.7,24,19.45,2662,2662
13248,465.68,26,17.91,2663,2663
15036,465.55,127,3.67,2664,2664
17140,465.32,20,23.27,2665,2665
16742,464.9,1,464.9,2666,2666
13928,464.57,27,17.21,2667,2667
16586,463.95,8,57.99,2668,2668
14967,463.8,6,77.3,2669,2669
12787,463.66,20,23.18,2670,2670
17418,463.46,30,15.45,2671,2671
14489,463.38,30,15.45,2672,2672
12945,462.95,23,20.13,2673,2673
14331,462.66,28,16.52,2674,2674
14470,461.19,43,10.73,2675,2675
12391,460.89,100,4.61,2676,2676
16824,460.64,26,17.72,2677,2677
16805,460.59,98,4.7,2678,2678
12491,460.4,26,17.71,2679,2679
12355,459.4,13,35.34,2680,2680
16589,459.24,33,13.92,2681,2681
17880,458.92,26,17.65,2682,2682
15754,458.57,28,16.38,2683,2683
13506,458.52,26,17.64,2684,2684
17392,457.91,62,7.39,2685,2685
15092,457.81,26,17.61,2686,2686
15121,457.72,28,16.35,2687,2687
12375,457.5,17,26.91,2688,2688
13398,457.34,26,17.59,2689,2689
12564,456.9,21,21.76,2690,2690
12999,455.88,28,16.28,2691,2691
14513,455.59,12,37.97,2692,2692
15585,455.3,31,14.69,2693,2693
16529,455.25,30,15.18,2694,2694
13485,454.24,23,19.75,2695,2695
15475,454.11,29,15.66,2696,2696
17564,454.01,49,9.27,2697,2697
18158,453.4,34,13.34,2698,2698
12729,453.01,26,17.42,2699,2699
18071,453.0,25,18.12,2700,2700
14184,452.89,24,18.87,2701,2701
12591,452.85,26,17.42,2702,2702
12970,452.24,151,2.99,2703,2703
16574,451.44,28,16.12,2704,2704
15802,451.42,1,451.42,2705,2705
14173,450.84,29,15.55,2706,2706
17040,449.73,15,29.98,2707,2707
13489,449.52,14,32.11,2708,2708
12448,449.45,22,20.43,2709,2709
15739,449.12,8,56.14,2710,2710
17579,448.9,50,8.98,2711,2711
14780,447.68,27,16.58,2712,2712
15646,447.64,35,12.79,2713,2713
15456,447.22,60,7.45,2714,2714
15368,446.94,4,111.74,2715,2715
15889,446.87,93,4.81,2716,2716
14149,446.62,28,15.95,2717,2717
17370,446.18,33,13.52,2718,2718
17190,444.74,19,23.41,2719,2719
18006,444.68,22,20.21,2720,2720
14638,443.6,16,27.73,2721,2721
16404,443.05,23,19.26,2722,2722
18222,443.0,19,23.32,2723,2723
14093,442.85,105,4.22,2724,2724
12579,440.42,29,15.19,2725,2725
18233,440.0,1,440.0,2726,2726
14022,440.0,28,15.71,2726,2727
15524,440.0,1,440.0,2726,2728
13954,439.92,25,17.6,2729,2729
16025,439.66,28,15.7,2730,2730
13359,439.56,23,19.11,2731,2731
16968,439.43,31,14.18,2732,2732
13358,439.03,29,15.14,2733,2733
14272,437.96,33,13.27,2734,2734
12552,437.82,20,21.89,2735,2735
16034,437.7,22,19.9,2736,2736
12592,437.6,18,24.31,2737,2737
15553,437.23,56,7.81,2738,2738
16084,436.18,38,11.48,2739,2739
15551,436.06,29,15.04,2740,2740
16948,435.02,19,22.9,2741,2741
14910,434.35,30,14.48,2742,2742
14460,434.34,16,27.15,2743,2743
12493,433.74,22,19.72,2744,2744
17035,433.53,28,15.48,2745,2745
14157,432.88,48,9.02,2746,2746
16236,432.2,20,21.61,2747,2747
16881,432.0,1,432.0,2748,2748
15976,430.94,98,4.4,2749,2749
18106,430.7,39,11.04,2750,2750
12452,430.57,22,19.57,2751,2751
13245,430.5,16,26.91,2752,2752
12795,430.48,14,30.75,2753,2753
12827,430.15,25,17.21,2754,2754
14998,429.87,75,5.73,2755,2755
16884,429.84,26,16.53,2756,2756
15450,429.84,30,14.33,2756,2757
15230,429.6,23,18.68,2758,2758
13602,428.89,23,18.65,2759,2759
15957,428.89,42,10.21,2759,2760
16324,428.68,118,3.63,2761,2761
17869,428.18,40,10.7,2762,2762
15360,427.93,13,32.92,2763,2763
12725,427.8,24,17.83,2764,2764
12403,427.7,5,85.54,2765,2765
12740,427.6,27,15.84,2766,2766
12802,427.58,25,17.1,2767,2767
15994,427.07,35,12.2,2768,2768
17223,426.79,49,8.71,2769,2769
15930,426.63,21,20.32,2770,2770
14288,426.6,16,26.66,2771,2771
15639,425.32,25,17.01,2772,2772
16780,425.19,60,7.09,2773,2773
17134,425.0,24,17.71,2774,2774
17371,423.89,87,4.87,2775,2775
13140,423.72,46,9.21,2776,2776
16119,423.36,16,26.46,2777,2777
15012,423.04,128,3.3,2778,2778
18034,422.88,112,3.78,2779,2779
17525,422.7,9,46.97,2780,2780
13473,422.64,21,20.13,2781,2781
16689,422.6,13,32.51,2782,2782
18240,422.58,6,70.43,2783,2783
17232,421.52,36,11.71,2784,2784
14757,420.5,19,22.13,2785,2785
15206,420.3,9,46.7,2786,2786
14124,419.58,5,83.92,2787,2787
15361,418.92,7,59.85,2788,2788
15967,418.83,84,4.99,2789,2789
12593,418.1,21,19.91,2790,2790
17701,417.95,24,17.41,2791,2791
16629,417.73,64,6.53,2792,2792
13615,417.69,23,18.16,2793,2793
16737,417.6,1,417.6,2794,2794
12833,417.38,24,17.39,2795,2795
18001,417.23,58,7.19,2796,2796
13166,417.2,41,10.18,2797,2797
16816,417.06,28,14.9,2798,2798
13889,416.9,15,27.79,2799,2799
15935,416.86,12,34.74,2800,2800
16957,416.64,16,26.04,2801,2801
13085,416.08,22,18.91,2802,2802
14139,415.82,26,15.99,2803,2803
15803,415.82,8,51.98,2803,2804
12930,415.8,25,16.63,2805,2805
12580,415.7,24,17.32,2806,2806
15725,415.25,32,12.98,2807,2807
14333,415.2,15,27.68,2808,2808
16795,414.88,66,6.29,2809,2809
12993,414.76,27,15.36,2810,2810
16239,414.2,19,21.8,2811,2811
17483,414.04,21,19.72,2812,2812
17052,413.75,92,4.5,2813,2813
13974,413.59,28,14.77,2814,2814
16834,413.46,24,17.23,2815,2815
14620,412.78,26,15.88,2816,2816
13827,412.05,93,4.43,2817,2817
15523,412.01,10,41.2,2818,2818
16272,411.7,25,16.47,2819,2819
17913,411.6,59,6.98,2820,2820
14670,411.53,132,3.12,2821,2821
15186,411.41,19,21.65,2822,2822
15099,410.48,23,17.85,2823,2823
15695,409.98,22,18.64,2824,2824
14048,409.93,85,4.82,2825,2825
14348,409.57,18,22.75,2826,2826
12990,409.5,13,31.5,2827,2827
15225,409.4,23,17.8,2828,2828
16243,409.1,51,8.02,2829,2829
16018,408.9,28,14.6,2830,2830
15269,408.8,2,204.4,2831,2831
16399,408.57,73,5.6,2832,2832
17931,408.36,65,6.28,2833,2833
16010,407.5,86,4.74,2834,2834
15184,406.76,63,6.46,2835,2835
15127,406.53,16,25.41,2836,2836
16947,406.48,21,19.36,2837,2837
15342,406.09,24,16.92,2838,2838
14616,406.08,3,135.36,2839,2839
16204,405.71,57,7.12,2840,2840
18036,405.62,96,4.23,2841,2841
12922,405.38,28,14.48,2842,2842
17379,404.66,83,4.88,2843,2843
15938,404.58,18,22.48,2844,2844
16319,404.4,3,134.8,2845,2845
16484,404.3,25,16.17,2846,2846
12498,403.7,23,17.55,2847,2847
17431,403.3,43,9.38,2848,2848
15221,403.25,5,80.65,2849,2849
12386,401.9,10,40.19,2850,2850
15158,401.4,7,57.34,2851,2851
16500,400.86,11,36.44,2852,2852
16198,400.68,15,26.71,2853,2853
12792,400.54,25,16.02,2854,2854
17375,400.1,69,5.8,2855,2855
18164,399.65,24,16.65,2856,2856
13255,399.51,13,30.73,2857,2857
18154,399.19,21,19.01,2858,2858
15522,398.84,57,7.0,2859,2859
17830,398.7,23,17.33,2860,2860
12508,398.27,69,5.77,2861,2861
13352,397.98,24,16.58,2862,2862
15429,397.35,82,4.85,2863,2863
17926,397.29,21,18.92,2864,2864
12824,397.12,25,15.88,2865,2865
13594,396.97,26,15.27,2866,2866
13673,396.92,65,6.11,2867,2867
17486,396.87,24,16.54,2868,2868
15883,396.48,49,8.09,2869,2869
18067,396.33,37,10.71,2870,2870
16354,395.8,39,10.15,2871,2871
17603,394.72,11,35.88,2872,2872
14619,394.44,20,19.72,2873,2873
16207,394.38,19,20.76,2874,2874
15386,394.14,31,12.71,2875,2875
15264,393.74,23,17.12,2876,2876
15345,393.54,20,19.68,2877,2877
17226,393.49,21,18.74,2878,2878
14600,393.33,25,15.73,2879,2879
15837,391.98,24,16.33,2880,2880
16917,391.52,9,43.5,2881,2881
12982,390.54,28,13.95,2882,2882
17614,390.07,100,3.9,2883,2883
17936,389.84,77,5.06,2884,2884
18024,389.78,21,18.56,2885,2885
14752,389.64,5,77.93,2886,2886
13873,389.6,23,16.94,2887,2887
13345,389.5,20,19.48,2888,2888
16250,389.44,24,16.23,2889,2889
15847,389.27,22,17.69,2890,2890
12690,389.01,16,24.31,2891,2891
17595,388.79,83,4.68,2892,2892
15592,388.58,24,16.19,2893,2893
13899,388.52,19,20.45,2894,2894
13856,388.5,14,27.75,2895,2895
17438,388.45,17,22.85,2896,2896
16776,388.28,76,5.11,2897,2897
14538,388.25,19,20.43,2898,2898
17357,388.14,45,8.63,2899,2899
17817,387.68,33,11.75,2900,2900
14420,387.52,29,13.36,2901,2901
17508,387.31,22,17.61,2902,2902
14114,386.53,15,25.77,2903,2903
15664,386.43,17,22.73,2904,2904
14779,386.15,41,9.42,2905,2905
13821,385.64,59,6.54,2906,2906
17711,385.1,23,16.74,2907,2907
13919,384.81,28,13.74,2908,2908
13833,384.8,29,13.27,2909,2909
17250,384.52,57,6.75,2910,2910
17189,384.4,61,6.3,2911,2911
17205,384.08,13,29.54,2912,2912
16982,384.06,22,17.46,2913,2913
15048,384.05,97,3.96,2914,2914
12733,383.95,22,17.45,2915,2915
12515,383.7,16,23.98,2916,2916
15440,383.68,62,6.19,2917,2917
14304,383.45,17,22.56,2918,2918
15424,383.34,17,22.55,2919,2919
12832,383.03,27,14.19,2920,2920
13817,382.98,24,15.96,2921,2921
18181,382.8,44,8.7,2922,2922
17239,382.5,15,25.5,2923,2923
13657,382.14,16,23.88,2924,2924
17999,382.06,93,4.11,2925,2925
15090,381.32,23,16.58,2926,2926
16441,381.2,24,15.88,2927,2927
12871,380.64,11,34.6,2928,2928
17573,380.6,25,15.22,2929,2929
16930,380.55,54,7.05,2930,2930
17138,380.5,24,15.85,2931,2931
12890,380.47,82,4.64,2932,2932
16769,380.39,40,9.51,2933,2933
17031,380.35,22,17.29,2934,2934
14731,380.02,45,8.44,2935,2935
14594,379.83,53,7.17,2936,2936
16552,379.73,17,22.34,2937,2937
13656,379.65,49,7.75,2938,2938
13589,379.65,21,18.08,2938,2939
17878,379.45,26,14.59,2940,2940
15885,379.35,18,21.08,2941,2941
16909,379.14,18,21.06,2942,2942
13372,378.64,23,16.46,2943,2943
17078,378.2,28,13.51,2944,2944
17736,377.44,25,15.1,2945,2945
15025,377.01,72,5.24,2946,2946
17489,376.64,29,12.99,2947,2947
13936,376.58,26,14.48,2948,2948
16858,375.69,10,37.57,2949,2949
14448,375.35,20,18.77,2950,2950
